station,phase,time
das500,S,1715088851.6019998
das700,S,1715088850.922
das1500,S,1715088870.812
das1700,S,1715088871.0020008
das300,S,1715088916.592
das1900,S,1715089285.1819992
das2100,S,1715089316.4120011
das2100,S,1715089423.9419992
das1700,S,1715089518.712
das1300,S,1715089575.212
das2100,S,1715089617.072
das1100,S,1715089905.392
das2100,S,1715090064.011999
das2700,S,1715090076.092001
das1100,S,1715090176.542
das1900,S,1715090220.4219992
das1500,S,1715090477.6220002
das2900,S,1715090520.671999
das2300,S,1715090601.2419999
das300,S,1715090680.5619981
das900,S,1715090778.132
das2100,S,1715090872.811998
das900,S,1715091014.882
das2300,S,1715091148.962
das1900,S,1715091240.232
das2700,S,1715091538.851999
das300,S,1715091565.822
das900,S,1715091552.782
das1500,S,1715091558.3820002
das300,S,1715091615.3420002
das1500,S,1715091779.0619981
das1700,S,1715091918.4620001
das1900,S,1715091960.5220008
das2100,S,1715091960.032
das1300,S,1715092033.202
das1100,S,1715092161.9020002
das1500,S,1715092159.412
das100,S,1715092213.822
das900,S,1715092274.852
das1100,S,1715092275.872
das1500,S,1715092275.552
das2300,S,1715092311.5020008
das1300,S,1715092337.252
das1700,S,1715092338.252
das1900,S,1715092338.512
das1300,S,1715092499.752001
das1900,S,1715092451.3219998
das700,S,1715092532.931999
das1700,S,1715092532.642
das2300,S,1715092532.7020001
das2500,S,1715092532.4620001
das1100,S,1715092640.712
das2100,S,1715092649.0219991
das1300,S,1715092693.0019999
das2100,S,1715092737.671999
das1900,S,1715092800.1420002
das2300,S,1715092801.101999
das100,S,1715092837.452002
das300,S,1715092825.342001
das700,S,1715093004.1720011
das900,S,1715093003.752001
das1100,S,1715092998.512
das1900,S,1715093004.0419998
das300,S,1715093138.042002
das1100,S,1715093117.2419999
das2300,S,1715093124.252001
das900,S,1715093218.302
das2100,S,1715093217.671999
das2300,S,1715093219.132002
das1100,S,1715093314.532
das2300,S,1715093314.1720011
das1100,S,1715093439.542002
das1300,S,1715093439.292002
das1900,S,1715093439.292002
das700,S,1715093472.0819998
das1700,S,1715093479.392
das2100,S,1715093479.712
das700,S,1715093540.792
das1100,S,1715093560.772001
das300,S,1715093596.7619998
das900,S,1715093596.4819999
das1300,S,1715093597.162
das1500,S,1715093596.0419998
das1900,S,1715093655.372
das2700,S,1715093810.4219992
das700,S,1715093898.292
das1100,S,1715093898.262
das1300,S,1715093898.2220001
das1500,S,1715093897.6620002
das900,S,1715093957.4220002
das1100,S,1715093958.472
das1300,S,1715093958.192
das1900,S,1715093958.412
das900,S,1715094026.332001
das300,S,1715094070.752
das1700,S,1715094097.401998
das1900,S,1715094084.202
das2300,S,1715094098.632002
das1100,S,1715094146.3820002
das1500,S,1715094137.5619998
das900,S,1715094249.922
das1100,S,1715094257.492
das1500,S,1715094258.4819999
das2100,S,1715094258.452
das900,S,1715094327.851999
das1100,S,1715094327.4819999
das1900,S,1715094327.812
das2100,S,1715094328.332001
das2100,S,1715094443.431999
das1900,S,1715094586.962
das100,S,1715094613.352
das1100,S,1715094720.362001
das1700,S,1715094706.811998
das2300,S,1715094707.612001
das2900,S,1715094781.872
das300,S,1715094803.292
das2100,S,1715094824.581999
das100,S,1715094858.362
das500,S,1715094858.2419999
das900,S,1715094858.312
das2700,S,1715094899.712
das900,S,1715094952.842001
das1900,S,1715095004.151998
das900,S,1715095056.431999
das1300,S,1715095034.982
das900,S,1715095139.7419991
das300,S,1715095279.782
das700,S,1715095279.752
das900,S,1715095304.962
das1300,S,1715095274.722
das1300,S,1715095335.072
das1500,S,1715095399.3420002
das1700,S,1715095391.722
das2300,S,1715095399.4819999
das1300,S,1715095465.3820002
das1700,S,1715095554.782
das2100,S,1715095548.651998
das2900,S,1715095531.5219991
das2300,S,1715095589.771999
das2500,S,1715095604.552
das900,S,1715095698.4620001
das1900,S,1715095710.431999
das2300,S,1715095737.952002
das300,S,1715095870.992
das1900,S,1715095965.642
das100,S,1715095994.682
das1100,S,1715095991.292
das1700,S,1715095993.1420002
das2300,S,1715096077.792002
das2700,S,1715096077.962
das1900,S,1715096116.412
das2100,S,1715096116.0419998
das2900,S,1715096123.6220002
das900,S,1715096232.232
das1300,S,1715096232.3820002
das1500,S,1715096232.172
das1900,S,1715096232.262
das2100,S,1715096232.122
das2900,S,1715096232.0019999
das900,S,1715096293.0019999
das2500,S,1715096293.552
das2700,S,1715096335.392
das1700,S,1715096418.032
das2300,S,1715096498.862001
das2100,S,1715096537.5619998
das100,S,1715096594.772
das1700,S,1715096664.752001
das1900,S,1715096696.491999
das2300,S,1715096673.892
das900,S,1715096740.4219992
das500,S,1715096770.542
das1300,S,1715096775.582
das2500,S,1715096771.272
das1300,S,1715096939.811998
das1900,S,1715096933.401998
das100,S,1715096958.532
das1700,S,1715096958.302
das1700,S,1715097055.401998
das2700,S,1715097097.712
das100,S,1715097158.052
das1900,S,1715097205.3219998
das1500,S,1715097312.0419998
das700,S,1715097477.2020018
das1900,S,1715097477.0619981
das1700,S,1715097655.712
das2300,S,1715097748.351999
das1500,S,1715097801.9020002
das2100,S,1715097996.052
das2100,S,1715098077.232
das1300,S,1715098252.932001
das1900,S,1715098259.1420002
das300,S,1715098405.5619998
das500,S,1715098398.312
das1900,S,1715098409.872
das2100,S,1715098432.982
das2100,S,1715098467.982
das2500,S,1715098469.6220002
das2900,S,1715098494.2020018
das900,S,1715098582.952
das2700,S,1715098646.652
das500,S,1715098694.362
das700,S,1715098694.2419999
das1500,S,1715098693.332
das2100,S,1715098690.432
das2900,S,1715098784.4819999
das500,S,1715098815.312
das2100,S,1715099068.9120011
das2300,S,1715099073.1819992
das1300,S,1715099112.512
das2500,S,1715099155.552
das900,S,1715099194.752001
das1900,S,1715099194.592001
das2100,S,1715099194.752001
das2300,S,1715099194.982
das2100,S,1715099253.152
das2700,S,1715099280.3820019
das300,S,1715099305.3820002
das1100,S,1715099349.8019998
das1300,S,1715099350.5619998
das2700,S,1715099397.3820019
das100,S,1715099413.4220002
das1500,S,1715099414.9420002
das2100,S,1715099415.032
das2500,S,1715099440.232
das2900,S,1715099455.901998
das1100,S,1715099488.2220001
das1300,S,1715099487.9020002
das2100,S,1715099483.472
das1100,S,1715099541.2419999
das2900,S,1715099575.491999
das700,S,1715099591.892
das900,S,1715099591.952
das1100,S,1715099593.5619998
das1500,S,1715099592.232
das500,S,1715099670.351999
das1700,S,1715099649.532
das2100,S,1715099671.342001
das2100,S,1715099752.212
das1500,S,1715099778.432
das1500,S,1715099896.512
das1700,S,1715099896.112
das2700,S,1715100059.782
das2900,S,1715100119.491999
das1300,S,1715100137.152
das1500,S,1715100137.2819998
das2900,S,1715100181.732
das1900,S,1715100206.111999
das2700,S,1715100233.651998
das1100,S,1715100257.252
das1700,S,1715100258.512
das1900,S,1715100258.512
das1900,S,1715100391.312
das2500,S,1715100372.432
das500,S,1715100492.152
das700,S,1715100496.992
das1500,S,1715100491.272
das1700,S,1715100491.812
das1900,S,1715100497.3219998
das2100,S,1715100493.832
das2500,S,1715100497.302
das700,S,1715100558.272
das1100,S,1715100558.432
das1300,S,1715100558.362
das1500,S,1715100558.4220002
das1900,S,1715100573.082001
das2300,S,1715100596.671999
das1700,S,1715100706.292002
das1100,S,1715100761.042002
das2700,S,1715100767.822
das1300,S,1715100802.392
das1900,S,1715100809.632
das2300,S,1715100811.232
das2500,S,1715100811.1819992
das1300,S,1715100978.552
das1900,S,1715100988.691999
das2700,S,1715101131.872
das700,S,1715101181.642
das1100,S,1715101187.471998
das1900,S,1715101153.152
das2100,S,1715101187.712
das2300,S,1715101187.732
das1100,S,1715101212.0019999
das1300,S,1715101211.882
das1900,S,1715101212.3420002
das2100,S,1715101212.202
das900,S,1715101293.372
das1300,S,1715101274.0019999
das1900,S,1715101272.672
das700,S,1715101394.352
das1700,S,1715101440.9120011
das2900,S,1715101439.3820019
das700,S,1715101490.7619991
das2100,S,1715101490.9419992
das2100,S,1715101617.851999
das2500,S,1715101588.4819999
das700,S,1715101630.252
das2900,S,1715101666.572
das1300,S,1715101758.032
das1900,S,1715101761.712
das2900,S,1715101992.6019998
das1100,S,1715102220.632002
das2100,S,1715102209.721998
das2100,S,1715102387.052
das1100,S,1715102422.992001
das1700,S,1715102424.152
das2100,S,1715102481.402
das1700,S,1715102531.032
das1900,S,1715102530.882
das500,S,1715102615.332001
das2700,S,1715102606.552
das2100,S,1715102658.4819999
das2100,S,1715102726.9120011
das2300,S,1715102753.0020008
das1700,S,1715102775.832
das900,S,1715102835.172
das2100,S,1715102931.302
das700,S,1715102980.991999
das2500,S,1715102987.162001
das2100,S,1715103055.4819999
das2300,S,1715103055.372
das100,S,1715103074.3420002
das700,S,1715103078.492
das900,S,1715103078.402
das1100,S,1715103078.612
das1300,S,1715103078.302
das1500,S,1715103078.402
das2100,S,1715103078.742
das2500,S,1715103080.172
das1500,S,1715103135.0419998
das1900,S,1715103138.202
das700,S,1715103216.7619991
das1100,S,1715103216.861999
das1300,S,1715103192.852
das1500,S,1715103192.1020002
das2100,S,1715103217.0020008
das1900,S,1715103348.122
das900,S,1715103374.772
das1500,S,1715103374.392
das1900,S,1715103416.122
das2100,S,1715103375.072
das1500,S,1715103524.042002
das2700,S,1715103541.822
das1100,S,1715103635.312
das1300,S,1715103615.952
das1900,S,1715103616.452
das1900,S,1715103719.671999
das2100,S,1715103694.271999
das2900,S,1715103703.651998
das1100,S,1715103738.1420002
das1300,S,1715103737.9420002
das2300,S,1715103739.992
das700,S,1715103825.3219998
das2100,S,1715103806.952
das2300,S,1715103807.882
das2500,S,1715103829.112001
das900,S,1715103882.991999
das2100,S,1715103882.962
das2300,S,1715103883.732
das1100,S,1715103915.392
das1300,S,1715103914.7020001
das1700,S,1715103915.4220002
das1900,S,1715103914.8620002
das2100,S,1715103914.6620002
das1300,S,1715103978.2220001
das1900,S,1715104042.861999
das1100,S,1715104094.3820002
das1300,S,1715104094.392
das1500,S,1715104094.512
das1900,S,1715104094.542
das2100,S,1715104094.692
das1500,S,1715104158.192
das100,S,1715104232.572
das700,S,1715104218.402
das900,S,1715104218.112
das1300,S,1715104215.5219998
das1500,S,1715104218.362
das1700,S,1715104218.4819999
das1900,S,1715104218.552
das2100,S,1715104218.512
das2700,S,1715104377.122
das1500,S,1715104392.432
das1700,S,1715104392.3820002
das1100,S,1715104520.8019998
das1900,S,1715104531.111999
das900,S,1715104613.042002
das1900,S,1715104601.632002
das2100,S,1715104601.772001
das1500,S,1715104694.052
das1700,S,1715104697.732
das1900,S,1715104697.392
das2300,S,1715104697.9420002
das1100,S,1715104753.152
das2500,S,1715104901.171999
das500,S,1715104950.402
das1300,S,1715104948.5219991
das2500,S,1715105033.6220002
das1300,S,1715105113.4620001
das1900,S,1715105115.302
das2100,S,1715105114.682
das900,S,1715105176.7020001
das1300,S,1715105176.852
das2100,S,1715105258.232
das700,S,1715105297.582
das1100,S,1715105298.512
das1300,S,1715105298.782
das1300,S,1715105358.262
das1700,S,1715105358.962
das2500,S,1715105401.9219992
das2700,S,1715105454.822
das2500,S,1715105498.892
das1900,S,1715105580.3219998
das2500,S,1715105580.4620001
das2700,S,1715105579.4819999
das900,S,1715105591.752
das1100,S,1715105591.592
das1900,S,1715105591.912
das1300,S,1715105657.232
das1900,S,1715105653.452
das500,S,1715105741.712
das1300,S,1715105714.732
das2700,S,1715105741.691999
das2900,S,1715105821.392
das900,S,1715105959.072
das1100,S,1715106022.732
das1500,S,1715106098.092001
das1700,S,1715106078.532
das1900,S,1715106085.3219998
das1900,S,1715106155.632
das700,S,1715106253.392
das2100,S,1715106286.272001
das2100,S,1715106320.782
das100,S,1715106852.272
das700,S,1715106875.332001
das1700,S,1715106869.4819999
das700,S,1715106934.3219998
das100,S,1715107015.601999
das2300,S,1715107020.721998
das1300,S,1715107042.052
das2700,S,1715107095.012
das1700,S,1715107154.452
das2300,S,1715107257.532
das1700,S,1715107278.672
das2700,S,1715107291.722
das2500,S,1715107381.5220008
das1500,S,1715107398.432
das2300,S,1715107554.4219992
das1700,S,1715107658.491999
das1900,S,1715107676.5020008
das2700,S,1715107729.822
das300,S,1715107810.202
das1900,S,1715107814.962
das1100,S,1715107873.032
das1900,S,1715108066.472
das2500,S,1715108158.171999
das2300,S,1715108276.792002
das1900,S,1715108399.5220008
das1900,S,1715108519.372
das700,S,1715108539.512
das1100,S,1715108538.272
das1300,S,1715108538.512
das1500,S,1715108538.502
das1700,S,1715108721.092
das1100,S,1715108842.111999
das1700,S,1715108900.492
das2300,S,1715108940.162001
das2100,S,1715109059.952002
das1500,S,1715109151.372
das1900,S,1715109294.171999
das2500,S,1715109346.3219998
das2900,S,1715109359.9219992
das2700,S,1715109379.7619998
das1500,S,1715109438.572
das1100,S,1715109494.392
das1100,S,1715109617.0019999
das2100,S,1715109772.671999
das2900,S,1715109772.432001
das1500,S,1715109791.652
das2700,S,1715109871.2420008
das900,S,1715109912.7020001
das700,S,1715110021.862001
das1300,S,1715110034.872
das1100,S,1715110141.0220008
das1700,S,1715110092.882
das2300,S,1715110110.9120011
das100,S,1715110152.582
das2100,S,1715110260.081999
das2300,S,1715110318.042002
das100,S,1715110676.752001
das1100,S,1715110637.6620002
das1100,S,1715111241.8019998
das1300,S,1715111353.072
das1300,S,1715111473.402
das2300,S,1715111514.822
das2100,S,1715111530.592
das2500,S,1715111688.2819998
das1300,S,1715111894.362
das1700,S,1715111893.722
das2900,S,1715111917.651998
das900,S,1715112265.5219991
das2100,S,1715112412.971998
das1100,S,1715112556.172
das1500,S,1715112557.892
das1700,S,1715112557.792
das1100,S,1715112699.081999
das2300,S,1715112781.311998
das900,S,1715112834.302
das2300,S,1715112828.651998
das2500,S,1715112828.752001
das900,S,1715112900.671999
das700,S,1715112995.532
das2700,S,1715113069.822
das500,S,1715113230.2619991
das2700,S,1715113318.232
das1100,S,1715113329.822
das900,S,1715113578.272
das2300,S,1715113616.632002
das1300,S,1715113630.092
das1300,S,1715113691.812
das2500,S,1715113736.471998
das100,S,1715113872.592
das900,S,1715113933.052
das1700,S,1715113980.452002
das1500,S,1715113992.972
das300,S,1715114151.542002
das1300,S,1715114298.3420002
das1500,S,1715114298.3219998
das1700,S,1715114298.312
das2700,S,1715114339.952002
das900,S,1715114478.502
das1100,S,1715114699.2419991
das1100,S,1715114718.132
das2300,S,1715114746.351999
das2500,S,1715114817.401998
das1500,S,1715114834.7020001
das700,S,1715114923.971998
das100,S,1715115073.0419998
das900,S,1715115130.512
das1700,S,1715115138.272
das2900,S,1715115142.202
das2500,S,1715115238.032
das2500,S,1715115601.721998
das900,S,1715115649.1420002
das1300,S,1715115857.572
das1100,S,1715115921.372
das1500,S,1715115938.2619991
das1900,S,1715115951.662001
das1300,S,1715115987.2619991
das1700,S,1715115987.2819998
das2700,S,1715116009.7020018
das1500,S,1715116030.392
das2300,S,1715116079.552
das2900,S,1715116030.372
das2100,S,1715116240.581999
das1900,S,1715116452.832
das2300,S,1715116588.2819998
das700,S,1715116697.642
das1100,S,1715116697.572
das100,S,1715116811.2220001
das1900,S,1715116813.312
das900,S,1715116877.452
das2100,S,1715116920.4819999
das2500,S,1715116891.782
das2700,S,1715116920.572
das900,S,1715117294.032
das1100,S,1715117377.0219991
das1900,S,1715117395.471998
das2100,S,1715117457.581999
das700,S,1715117653.682
das2500,S,1715117760.151998
das1700,S,1715117836.362
das1900,S,1715117834.072
das1900,S,1715117974.361999
das2700,S,1715118114.862001
das2900,S,1715118114.732
das1700,S,1715118256.7619998
das1500,S,1715118431.532
das2100,S,1715118652.991999
das2300,S,1715118653.081999
das1700,S,1715118677.912
das700,S,1715118798.532
das900,S,1715118798.442
das2300,S,1715118898.971998
das1500,S,1715118918.432
das2700,S,1715119019.491999
das2700,S,1715119081.9219992
das700,S,1715119096.692
das1100,S,1715119098.202
das1300,S,1715119254.831999
das1300,S,1715119299.6820009
das2500,S,1715119440.1820009
das500,S,1715119490.842001
das2300,S,1715119574.6019998
das2900,S,1715119574.512
das2100,S,1715119761.2819998
das2500,S,1715119813.952
das1300,S,1715119931.792
das1300,S,1715119995.822
das2300,S,1715120020.7020018
das2700,S,1715120041.782
das2900,S,1715120041.081999
das1300,S,1715120057.5619998
das1500,S,1715120473.3219998
das2500,S,1715120493.892
das1500,S,1715120531.752
das1900,S,1715120633.471998
das1900,S,1715120653.652
das1500,S,1715120957.752
das700,S,1715121296.432001
das700,S,1715121492.352
das700,S,1715121601.9419992
das1700,S,1715121617.892
das2300,S,1715121658.191999
das900,S,1715121742.252001
das1300,S,1715121972.392
das2500,S,1715122127.272001
das2500,S,1715122198.092001
das2900,S,1715122200.432001
das300,S,1715122570.8019998
das1100,S,1715122604.842001
das1300,S,1715122698.072
das1700,S,1715122698.312
das2700,S,1715122722.721998
das1100,S,1715122762.332001
das100,S,1715122812.9020002
das1500,S,1715122833.6220002
das900,S,1715122898.6220002
das900,S,1715123057.432
das1100,S,1715123057.792
das1300,S,1715123057.372
das2100,S,1715123323.8820019
das500,S,1715123393.932001
das1100,S,1715123354.772
das2700,S,1715123399.4419992
das2500,S,1715123458.542002
das1300,S,1715123541.342001
das1500,S,1715123579.2020018
das2100,S,1715123632.862001
das2100,S,1715123685.362001
das2500,S,1715123684.9219992
das2900,S,1715123750.5020008
das2100,S,1715123833.0419998
das300,S,1715123909.9419992
das900,S,1715123894.072
das2100,S,1715123893.412
das900,S,1715124020.112
das2300,S,1715124117.642
das2100,S,1715124173.362001
das2300,S,1715124293.351999
das2700,S,1715124421.212
das500,S,1715124637.401998
das2900,S,1715124837.302
das2100,S,1715124895.5619981
das2500,S,1715124909.0819998
das1900,S,1715125053.882
das900,S,1715125152.712
das1500,S,1715125257.952002
das2700,S,1715125271.952
das1100,S,1715125656.592001
das900,S,1715125878.402
das1900,S,1715126393.2819998
das2700,S,1715126461.0020008
das1900,S,1715126519.851999
das1900,S,1715126576.212
das2900,S,1715126620.331999
das2300,S,1715126700.952002
das2300,S,1715126998.0020008
das100,S,1715127073.112
das500,S,1715127078.502
das900,S,1715127258.392
das1100,S,1715127255.202
das300,S,1715127557.5619998
das1700,S,1715127551.4819999
das2300,S,1715127895.9120011
das2100,S,1715127960.092001
das1900,S,1715128017.0220008
das1500,S,1715128034.292
das2100,S,1715128042.792
das900,S,1715128151.712
das2500,S,1715128233.132
das900,S,1715128273.162
das2700,S,1715128321.7619991
das1100,S,1715128398.612
das1500,S,1715128398.8419998
das2100,S,1715128434.632002
das1900,S,1715128498.311998
das900,S,1715128591.922001
das1700,S,1715128578.372
das700,S,1715128636.392
das1300,S,1715128630.792
das1500,S,1715128698.542
das2300,S,1715128731.401998
das2900,S,1715128796.292002
das2100,S,1715128914.232
das2100,S,1715128980.642
das1500,S,1715129076.271999
das900,S,1715129328.6820009
das1300,S,1715129832.832
das2700,S,1715129897.1020002
das1500,S,1715129982.5020008
das1700,S,1715129958.5219998
das1900,S,1715129958.912
das2100,S,1715130061.042002
das300,S,1715130070.8620002
das1100,S,1715130070.752
das1300,S,1715130070.832
das1500,S,1715130070.672
das1700,S,1715130070.4819999
das1700,S,1715130299.581999
das2100,S,1715130299.732
das1300,S,1715130798.272
das1700,S,1715130959.5020008
das1900,S,1715131741.7020018
das900,S,1715132056.112
das2500,S,1715132101.601999
das1500,S,1715132238.992
das1300,S,1715132357.632
das1500,S,1715132358.332
das700,S,1715132699.302
das2900,S,1715132832.922
das1900,S,1715133179.662001
das1500,S,1715133319.792
das1700,S,1715133319.212
das1900,S,1715133361.982
das1300,S,1715133791.822
das1900,S,1715133901.8019998
das2900,S,1715133973.0019999
das900,S,1715134154.092
das1100,S,1715134154.372
das1700,S,1715134437.932001
das1900,S,1715135101.052
das2300,S,1715135100.132002
das1300,S,1715135530.2220001
das2900,S,1715135712.312
das2100,S,1715136115.8820019
das1900,S,1715136778.191999
das1900,S,1715136993.342001
das1100,S,1715137196.572
das2100,S,1715137280.992
das2100,S,1715137738.401998
das1500,S,1715137801.532
das2900,S,1715137812.812
das1900,S,1715138272.2619991
das500,S,1715138401.612001
das900,S,1715138722.011999
das1100,S,1715138738.732
das900,S,1715138778.192
das1100,S,1715138777.952
das2100,S,1715138821.2819998
das1300,S,1715138889.972
das300,S,1715139010.7619998
das500,S,1715139150.552
das1700,S,1715139658.0220008
das1300,S,1715139736.992
das2700,S,1715139779.901998
das1100,S,1715139861.052
das100,S,1715139918.472
das1100,S,1715139917.8620002
das1300,S,1715139910.022
das1700,S,1715139910.032
das2100,S,1715139909.642
das1300,S,1715140015.2419991
das1900,S,1715140141.601999
das1900,S,1715140560.752001
das1900,S,1715140620.552
das900,S,1715141436.842001
das1900,S,1715141640.6220002
das1900,S,1715141931.792002
das1900,S,1715142056.712
das900,S,1715142085.2619991
das2500,S,1715142181.842001
das1500,S,1715142359.2020018
das700,S,1715142450.032
das1100,S,1715142450.732
das1300,S,1715142658.792002
das1300,S,1715142780.671999
das1700,S,1715142780.671999
das2300,S,1715142781.691999
das2500,S,1715142781.542002
das1300,S,1715142803.511999
das1900,S,1715142803.552
das2100,S,1715142802.642
das1100,S,1715142921.492001
das1100,S,1715142977.812
das1900,S,1715143052.962
das2100,S,1715143053.2819998
das2700,S,1715143080.7020018
das900,S,1715143161.601999
das1900,S,1715143176.4120011
das2100,S,1715143176.191999
das500,S,1715143269.712
das700,S,1715143269.832
das2100,S,1715143429.872
das700,S,1715143679.962
das1100,S,1715143678.372
das1700,S,1715143679.9419992
das1900,S,1715143679.662001
das2100,S,1715143679.892
das2300,S,1715143679.232
das2700,S,1715143679.252001
das700,S,1715143858.542002
das1300,S,1715143858.1420002
das1700,S,1715143858.331999
das2100,S,1715143857.7020018
das2100,S,1715143970.691999
das900,S,1715144117.4620001
das1100,S,1715144117.582
das1300,S,1715144117.332
das1500,S,1715144117.232
das1700,S,1715144117.6620002
das1900,S,1715144117.712
das2100,S,1715144118.1420002
das1500,S,1715144268.732
das2900,S,1715144231.992
das500,S,1715144358.052
das700,S,1715144357.652
das900,S,1715144358.022
das1300,S,1715144381.862001
das1700,S,1715144381.6220002
das2100,S,1715144382.532
das1900,S,1715144419.742
das1100,S,1715144493.922001
das2100,S,1715144521.122
das1100,S,1715144629.212
das1100,S,1715144718.4620001
das2700,S,1715144999.2619991
das1700,S,1715145058.432001
das1300,S,1715145077.1820002
das1700,S,1715145077.352
das1900,S,1715145077.472
das2100,S,1715145077.672
das2100,S,1715145147.492001
das300,S,1715145196.072
das700,S,1715145196.312
das1100,S,1715145195.872
das1500,S,1715145195.552
das1700,S,1715145196.092
das1900,S,1715145196.572
das700,S,1715145322.882
das1100,S,1715145333.3219998
das1300,S,1715145333.2420008
das1500,S,1715145322.892
das1700,S,1715145322.662001
das1100,S,1715145376.1420002
das1500,S,1715145375.452
das1700,S,1715145376.132
das2100,S,1715145420.072
das1100,S,1715145618.502
das1500,S,1715145618.712
das2100,S,1715145622.982
das1300,S,1715145740.152
das1700,S,1715145739.542
das1900,S,1715145740.1420002
das2100,S,1715145740.542
das2100,S,1715145841.671999
das2700,S,1715145841.9219992
das1100,S,1715145861.792
das2100,S,1715145909.832
das1900,S,1715145985.472
das900,S,1715146098.352
das1100,S,1715146114.882
das1100,S,1715146232.191999
das1500,S,1715146232.962
das1900,S,1715146232.202
das2100,S,1715146232.642
das1900,S,1715146321.092001
das2100,S,1715146321.112001
das500,S,1715146329.912
das1300,S,1715146395.9020002
das700,S,1715146514.822
das900,S,1715146515.7020001
das1100,S,1715146515.852
das1300,S,1715146515.992
das1500,S,1715146517.892
das2100,S,1715146613.171999
das1900,S,1715146652.642
das1300,S,1715146698.3219998
das1700,S,1715146700.432
das2100,S,1715146700.932
das900,S,1715146757.772
das1100,S,1715146757.732
das1900,S,1715146893.892
das1700,S,1715146975.732
das2100,S,1715146975.892
das1100,S,1715147005.312
das1900,S,1715147006.422001
das2100,S,1715147006.372
das700,S,1715147054.412
das1700,S,1715147144.272001
das1900,S,1715147120.0419998
das1900,S,1715147229.402
das700,S,1715147292.812
das900,S,1715147294.912
das1500,S,1715147298.3820002
das900,S,1715147362.982
das2900,S,1715147352.672
das900,S,1715147418.232
das1300,S,1715147418.202
das1900,S,1715147430.422001
das2100,S,1715147431.072
das1700,S,1715147574.9120011
das500,S,1715147594.8620002
das700,S,1715147597.692
das900,S,1715147597.5619998
das1100,S,1715147598.012
das1300,S,1715147598.402
das1500,S,1715147597.982
das1700,S,1715147637.772001
das1100,S,1715147695.372
das1100,S,1715147723.972
das1300,S,1715147720.892
das300,S,1715147899.792
das700,S,1715147893.9020002
das1100,S,1715147898.362
das1300,S,1715147898.5619998
das1700,S,1715147938.772001
das2100,S,1715147939.351999
das2100,S,1715147965.122
das1100,S,1715148131.932
das1300,S,1715148132.0419998
das2900,S,1715148241.982
das1500,S,1715148258.452
das900,S,1715148327.822
das1100,S,1715148327.872
das1300,S,1715148327.7420008
das2100,S,1715148327.842001
das2100,S,1715148421.372
das700,S,1715148431.772
das1100,S,1715148474.4419992
das1300,S,1715148474.252001
das1900,S,1715148474.5020008
das700,S,1715148491.592
das1300,S,1715148514.722
das700,S,1715148551.172
das1300,S,1715148575.4419992
das1500,S,1715148575.312
das2100,S,1715148624.752001
das500,S,1715148669.572
das300,S,1715148734.582
das1100,S,1715148734.732
das1300,S,1715148735.162
das1700,S,1715148735.512
das2300,S,1715148757.491999
das700,S,1715148911.652
das1100,S,1715148910.852
das1300,S,1715148911.372
das1500,S,1715148911.682
das1700,S,1715148913.072
das2100,S,1715148957.2819998
das1300,S,1715148978.6620002
das1500,S,1715148978.642
das700,S,1715149059.5020008
das900,S,1715149037.8620002
das1100,S,1715149038.272
das1300,S,1715149037.912
das1500,S,1715149038.412
das1700,S,1715149038.492
das2300,S,1715149080.162001
das1900,S,1715149137.831999
das1100,S,1715149180.991999
das1500,S,1715149181.351999
das1100,S,1715149213.872
das1100,S,1715149309.831999
das700,S,1715149352.2420008
das1100,S,1715149338.362
das1500,S,1715149338.372
das300,S,1715149398.682
das700,S,1715149398.292
das1100,S,1715149398.252
das1300,S,1715149398.6019998
das1500,S,1715149398.542
das1700,S,1715149398.4620001
das2900,S,1715149392.712
das1100,S,1715149535.422001
das1100,S,1715149573.992
das1300,S,1715149574.1820002
das1500,S,1715149574.152
das300,S,1715149643.1420002
das1300,S,1715149642.861999
das1500,S,1715149642.922001
das1700,S,1715149642.861999
das1900,S,1715149731.7020018
das1300,S,1715149750.092
das1700,S,1715149856.072
das1900,S,1715149856.122
das2100,S,1715149855.4419992
das2100,S,1715149977.272001
das300,S,1715149995.232
das700,S,1715149995.152
das900,S,1715149994.922
das1300,S,1715149995.212
das1700,S,1715150025.7020018
das1900,S,1715150025.6820009
das2100,S,1715150038.772001
das1700,S,1715150129.842001
das1900,S,1715150129.4819999
das500,S,1715150215.471998
das700,S,1715150178.372
das900,S,1715150178.012
das1100,S,1715150255.162001
das1700,S,1715150255.062
das900,S,1715150298.3219998
das1900,S,1715150312.511999
das2100,S,1715150312.2420008
das1300,S,1715150389.491999
das1900,S,1715150394.171999
das1300,S,1715150479.652
das1500,S,1715150478.732
das1700,S,1715150479.9420002
das2100,S,1715150507.4819999
das1300,S,1715150533.272
das1500,S,1715150532.672
das2100,S,1715150641.1420002
das2700,S,1715150641.552
das100,S,1715150652.5619998
das1900,S,1715150692.962
das1900,S,1715150761.732
das1900,S,1715150817.651998
das1500,S,1715150833.332
das1700,S,1715150833.3420002
das100,S,1715150900.732
das900,S,1715150898.432
das1100,S,1715150898.642
das1300,S,1715150898.412
das1500,S,1715150898.272
das1700,S,1715150898.4220002
das1900,S,1715150898.292
das2100,S,1715150898.552
das1100,S,1715150952.8019998
das900,S,1715151057.892
das1100,S,1715151114.632002
das1500,S,1715151113.151998
das1100,S,1715151133.3420002
das1300,S,1715151133.132
das2100,S,1715151177.342001
